,Unnamed: 0,Source IP,Source Port,Destination IP,Destination Port,classification,priority,label,packet info,packet info cont'd,xref,Date,Time,cat_src,cat_dst
4761,14179,10.32.5.54,6667,172.23.239.78,22002, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:51099 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x25F0AC26  Ack: 0x288BE971  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4762,14180,10.32.5.56,6667,172.23.239.76,22009, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:14238 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xBC2D9DA2  Ack: 0x95A43F9  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4763,14273,10.32.5.53,6667,172.23.134.216,3300, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57167 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x63A5711F  Ack: 0x7DC8AE77  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4764,14274,10.32.5.57,6667,172.23.134.78,3303, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:64555 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x427CD0C  Ack: 0x9403ADEA  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4765,14275,10.32.5.55,6667,172.23.134.77,3304, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:40199 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xE5541B89  Ack: 0x7BDD2A2B  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4766,14276,10.32.5.54,6667,172.23.134.98,3317, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:51227 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x5C82072F  Ack: 0x1CBFF7E8  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4767,14283,10.32.5.53,6667,172.23.135.235,2917, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57223 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xB8266345  Ack: 0x82887838  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4768,14284,10.32.5.52,6667,172.23.135.12,2918, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:64603 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xA9BCEEBF  Ack: 0x9CD890A7  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4769,14285,10.32.5.56,6667,172.23.135.237,2922, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:14371 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x12DD77DA  Ack: 0xA7FD84C8  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4770,14286,10.32.5.55,6667,172.23.127.204,2890, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:40218 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x87DDD202  Ack: 0x89EB9EDF  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4771,14287,10.32.5.54,6667,172.23.135.236,2929, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:51245 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xBF0306A5  Ack: 0x14A32CEB  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:15:00,ext_website,ext_dns
4772,14290,10.32.5.54,6667,172.23.232.1,36394, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:51358 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xE269080B  Ack: 0xA20244F  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:16:00,ext_website,ext_dns
4773,14291,10.32.5.59,6667,172.23.232.6,36395, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:64892 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x49FB62  Ack: 0x628AF688  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:16:00,ext_website,ext_dns
4774,14292,10.32.5.56,6667,172.23.232.155,36400, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:14438 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xCF9EED7A  Ack: 0x6F96A803  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:16:00,ext_website,ext_dns
4775,14295,10.32.5.53,6667,172.23.134.216,3320, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57342 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x82D7E1E1  Ack: 0xA8571C34  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:16:00,ext_website,ext_dns
4776,14296,10.32.5.52,6667,172.23.134.211,3321, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:41 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xE512B18D  Ack: 0x64B8301E  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:16:00,ext_website,ext_dns
4777,14297,10.32.5.56,6667,172.23.134.214,3322, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:14622 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xB847298D  Ack: 0xE4F7A7A8  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:16:00,ext_website,ext_dns
4778,14298,10.32.5.54,6667,172.23.134.95,3330, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:51597 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x67F4D949  Ack: 0x316DC6F2  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:16:00,ext_website,ext_dns
4779,14299,10.32.5.55,6667,172.23.134.77,3334, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:40271 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x97269355  Ack: 0x4A20A2B4  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:16:00,ext_website,ext_dns
4780,14300,10.32.5.53,6667,172.23.127.203,2911, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57363 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xCBD80591  Ack: 0x41E895C5  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:16:00,ext_website,ext_dns
4781,14301,10.32.5.59,6667,172.23.232.159,36465, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:346 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xBAD743  Ack: 0xA8002CEA  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:17:00,ext_website,ext_dns
4782,14302,10.32.5.56,6667,172.23.232.57,36468, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:14732 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x6E3E08C9  Ack: 0x119F88D5  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:17:00,ext_website,ext_dns
4783,14303,10.32.5.54,6667,172.23.232.52,36466, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:51725 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x3B477F4D  Ack: 0x1AE71CAB  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:17:00,ext_website,ext_dns
4784,14304,10.32.5.51,6667,172.23.134.218,3338, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:1047 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x632F7B8E  Ack: 0x2554A744  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:17:00,ext_website,ext_dns
4785,14305,10.32.5.54,6667,172.23.134.78,3339, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:51928 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x73FA182A  Ack: 0xF57D0157  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:17:00,ext_website,ext_dns
4786,14306,10.32.5.55,6667,172.23.134.215,3341, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:40357 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xB2016A45  Ack: 0x226BD386  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:17:00,ext_website,ext_dns
4787,14307,10.32.5.53,6667,172.23.134.76,3345, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57518 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x3629D672  Ack: 0xDBE122E9  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:17:00,ext_website,ext_dns
4788,14308,10.32.5.56,6667,172.23.134.98,3349, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:14960 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xB03C4F7B  Ack: 0x8F84899C  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:17:00,ext_website,ext_dns
4789,14309,10.32.5.54,6667,172.23.231.68,17986, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:51995 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x13117385  Ack: 0xE08A9EDB  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4790,14310,10.32.5.52,6667,172.23.231.62,17988, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:1536 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xA9DBC621  Ack: 0x8C6B572B  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4791,14311,10.32.5.56,6667,172.23.240.251,22174, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15033 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x2F40C769  Ack: 0x75659847  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4792,14318,10.32.5.51,6667,172.23.134.182,3357, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:2208 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xF9FB9179  Ack: 0x321F7116  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4793,14319,10.32.5.54,6667,172.23.134.212,3361, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:52151 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x14A018FF  Ack: 0x62A20E17  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4794,14320,10.32.5.53,6667,172.23.134.210,3362, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57605 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x8EBDCA7D  Ack: 0xB3EA5CF  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4795,14321,10.32.5.55,6667,172.23.134.217,3366, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:40444 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x8931417F  Ack: 0xC05BA16A  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4796,14322,10.32.5.56,6667,172.23.134.215,3368, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15187 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xB89FAA98  Ack: 0x3EDC420D  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4797,14323,10.32.5.54,6667,172.23.127.200,2947, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:52183 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x2C561574  Ack: 0x2B6CE54A  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4798,14324,10.32.5.53,6667,172.23.127.206,2948, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57629 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xA287F2F9  Ack: 0x33C628D0  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4799,14325,10.32.5.56,6667,172.23.127.202,2949, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15206 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x1B97AABF  Ack: 0x4C446EE8  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4800,14326,10.32.5.52,6667,172.23.127.208,2951, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:2278 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xCFC963  Ack: 0x10D245F4  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4801,14327,10.32.5.55,6667,172.23.127.125,2952, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:40464 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xE8974A7E  Ack: 0x4CAC2048  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:18:00,ext_website,ext_dns
4802,14328,10.32.5.58,6667,172.23.233.153,36882, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:2600 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x19182B76  Ack: 0xA3DE2957  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:19:00,ext_website,ext_dns
4803,14329,10.32.5.56,6667,172.23.233.5,36887, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15286 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xBEC1EC5C  Ack: 0x8572F742  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:19:00,ext_website,ext_dns
4804,14330,10.32.5.54,6667,172.23.233.154,36888, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:52257 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x879F3D14  Ack: 0xBF3C6DF3  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:19:00,ext_website,ext_dns
4805,14333,10.32.5.52,6667,172.23.134.98,3377, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:3254 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x832E5548  Ack: 0x2F8B1EE2  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:19:00,ext_website,ext_dns
4806,14334,10.32.5.53,6667,172.23.134.95,3379, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57731 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x12B9F327  Ack: 0x7CEBE889  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:19:00,ext_website,ext_dns
4807,14335,10.32.5.56,6667,172.23.134.79,3381, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15440 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x9EE5BBF8  Ack: 0x6B9F7DC0  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:19:00,ext_website,ext_dns
4808,14336,10.32.5.55,6667,172.23.134.99,3387, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:40556 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xA895F63D  Ack: 0x631CC07D  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:19:00,ext_website,ext_dns
4809,14337,10.32.5.54,6667,172.23.231.175,18036, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:52462 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xE9B14FE  Ack: 0x45BD910C  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:19:00,ext_website,ext_dns
4810,14340,10.32.5.59,6667,172.23.231.69,18053, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:3606 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x5997C8A2  Ack: 0xDE2B4C82  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4811,14341,10.32.5.54,6667,172.23.231.62,18054, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:52572 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xE16A0BDD  Ack: 0x553A84F  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4812,14342,10.32.5.56,6667,172.23.238.222,21764, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15527 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x19CBAC01  Ack: 0xABB8241E  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4813,14343,10.32.5.57,6667,172.23.134.217,3395, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:4260 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xE1D73A3  Ack: 0x3515D4D5  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4814,14344,10.32.5.56,6667,172.23.134.213,3397, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15668 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x7EF9B062  Ack: 0x7925A48  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4815,14345,10.32.5.53,6667,172.23.134.215,3405, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57798 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x6D1321ED  Ack: 0xC983FFE7  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4816,14346,10.32.5.54,6667,172.23.134.95,3407, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:52746 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x8858EF72  Ack: 0x3E8EED9D  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4817,14347,10.32.5.55,6667,172.23.134.94,3406, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:40661 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x6805A286  Ack: 0xF6E7FC5D  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4818,14348,10.32.5.54,6667,172.23.127.209,2985, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:52764 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x26C140AA  Ack: 0x615B2A9F  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4819,14349,10.32.5.52,6667,172.23.127.207,2986, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:4331 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x4F9B099B  Ack: 0x196D9F19  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4820,14350,10.32.5.55,6667,172.23.127.203,2996, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:40738 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x5F8DC40D  Ack: 0xB30404AE  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4821,14353,10.32.5.53,6667,172.23.135.17,3012, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57834 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x19816441  Ack: 0xC52ECBD  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4822,14354,10.32.5.56,6667,172.23.135.16,3026, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15691 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x498B388F  Ack: 0x6F1D946C  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:20:00,ext_website,ext_dns
4823,14355,10.32.5.59,6667,172.23.238.226,21803, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:4580 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xB2A2D7F2  Ack: 0x55CD6889  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:21:00,ext_website,ext_dns
4824,14356,10.32.5.54,6667,172.23.238.121,21804, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:52848 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x79B02FC8  Ack: 0x81CF46C1  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:21:00,ext_website,ext_dns
4825,14357,10.32.5.56,6667,172.23.238.221,21805, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15750 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xEF263C02  Ack: 0xCA514109  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:21:00,ext_website,ext_dns
4826,14384,10.32.5.57,6667,172.23.134.219,3414, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:5270 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x3B2B9C59  Ack: 0xDEBF6561  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:21:00,ext_website,ext_dns
4827,14385,10.32.5.56,6667,172.23.134.211,3417, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:15913 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x5005D8BB  Ack: 0xD433EAE6  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:21:00,ext_website,ext_dns
4828,14386,10.32.5.54,6667,172.23.134.94,3422, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:53067 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x3FBFCCB  Ack: 0xDCB2BF43  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:21:00,ext_website,ext_dns
4829,14387,10.32.5.53,6667,172.23.134.214,3421, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:57902 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x6A1D89E8  Ack: 0x5310436D  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,5:21:00,ext_website,ext_dns
